,0
1231,0
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,0
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,0
1249,1
1250,1
1251,1
1252,0
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,0
1270,1
1271,1
1272,1
1273,0
1274,1
1275,1
1276,0
1277,0
1278,1
1279,1
1280,1
1281,0
1282,1
1283,1
1284,0
1285,1
1286,0
1287,1
1288,0
1289,1
1290,1
1291,1
1292,1
1293,1
1294,0
1295,0
1296,1
1297,1
1298,0
1299,0
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,0
1319,1
1320,1
1321,0
1322,1
1323,1
1324,1
1325,0
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,0
1336,1
1337,1
1338,1
1339,1
1340,0
1341,1
1342,0
1343,1
1344,1
1345,1
1346,1
1347,1
1348,0
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,0
1361,1
1362,1
1363,0
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,1
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,1
1384,0
1385,1
1386,1
1387,0
1388,1
1389,1
1390,1
1391,1
1392,0
1393,0
1394,0
1395,0
1396,0
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,0
1405,0
1406,1
1407,0
1408,0
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,0
1420,1
1421,0
1422,1
1423,0
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,0
1432,1
1433,0
1434,1
1435,1
1436,1
1437,0
1438,1
1439,0
1440,0
1441,0
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,0
1450,1
1451,1
1452,1
1453,1
1454,0
1455,1
1456,0
1457,1
1458,1
1459,1
1460,1
1461,0
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,0
1469,1
1470,0
1471,1
1472,0
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,0
1480,1
1481,1
1482,1
1483,0
1484,1
1485,1
1486,0
1487,1
1488,0
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,0
1505,0
1506,1
1507,0
1508,0
1509,1
1510,1
1511,1
1512,0
1513,1
1514,1
1515,1
1516,0
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,1
1524,0
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,0
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,0
1550,1
1551,1
1552,0
1553,1
1554,1
1555,1
1556,1
1557,1
1558,0
1559,1
1560,1
1561,1
1562,0
1563,1
1564,1
1565,1
1566,1
1567,0
1568,0
1569,1
1570,1
1571,1
1572,1
1573,1
1574,0
1575,1
1576,0
1577,1
1578,1
1579,1
1580,1
1581,1
1582,1
1583,0
1584,1
1585,1
1586,1
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,0
1594,1
1595,0
1596,0
1597,1
1598,1
1599,0
1600,1
1601,1
1602,1
1603,1
1604,1
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,0
1614,1
1615,0
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,0
1624,1
1625,0
1626,0
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,0
1639,0
1640,1
1641,1
1642,1
1643,1
1644,0
1645,0
1646,0
1647,1
1648,1
1649,0
1650,0
1651,1
1652,1
1653,0
1654,1
1655,1
1656,1
1657,1
1658,0
1659,1
1660,1
1661,0
1662,1
1663,1
1664,1
1665,1
1666,1
1667,0
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,0
1677,0
1678,1
1679,1
1680,1
1681,1
1682,0
1683,0
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,0
1693,0
1694,1
1695,1
1696,0
1697,0
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,0
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,0
1715,1
1716,1
1717,0
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,0
1725,1
1726,1
1727,0
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,0
1735,1
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,0
1743,0
1744,0
1745,1
1746,1
1747,0
1748,1
1749,1
1750,1
1751,0
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,1
1776,0
1777,1
1778,1
1779,1
1780,1
1781,1
1782,1
1783,1
1784,0
1785,1
1786,0
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,0
1795,1
1796,1
1797,1
1798,1
1799,1
1800,0
1801,0
1802,1
1803,0
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,0
1817,1
1818,0
1819,1
1820,1
1821,0
1822,1
1823,1
1824,1
1825,1
1826,0
1827,1
1828,0
1829,1
1830,1
1831,1
1832,1
1833,1
1834,1
1835,0
1836,0
1837,1
1838,1
1839,1
1840,1
1841,1
1842,1
1843,0
1844,1
1845,1
1846,1
1847,1
1848,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,0
1855,0
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,0
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,0
1870,1
1871,1
1872,1
1873,1
1874,1
1875,0
1876,1
1877,1
1878,1
1879,0
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,0
1889,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,0
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,0
1917,1
1918,1
1919,0
1920,1
1921,1
1922,0
1923,0
1924,1
1925,0
1926,1
1927,1
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,1
1945,1
1946,1
1947,1
1948,1
1949,0
1950,0
1951,1
1952,1
1953,1
1954,0
1955,1
1956,1
1957,1
1958,1
1959,0
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,0
1970,1
1971,1
1972,0
1973,1
1974,1
1975,1
1976,1
1977,1
1978,1
1979,0
1980,1
1981,1
1982,0
1983,1
1984,0
1985,1
1986,1
1987,1
1988,0
1989,1
1990,1
1991,1
1992,1
1993,0
1994,0
1995,1
1996,1
1997,1
1998,0
1999,1
