,0
533,1
534,1
535,1
536,1
537,1
538,0
539,0
540,1
541,0
542,0
543,1
544,0
545,0
546,0
547,0
548,1
549,0
550,1
551,0
552,0
553,0
554,1
555,0
556,0
557,1
558,1
559,1
560,0
561,1
562,1
563,0
564,0
565,0
566,0
567,1
568,1
569,0
570,0
571,1
572,1
573,0
574,1
575,0
576,0
577,1
578,1
579,1
580,1
581,0
582,0
583,0
584,0
585,0
586,1
587,0
588,1
589,1
590,1
591,0
592,1
593,1
594,1
595,1
596,1
597,1
598,0
599,1
600,0
601,0
602,1
603,0
604,1
605,0
606,0
607,0
608,0
609,1
610,1
611,1
612,1
613,1
614,0
615,0
616,1
617,1
618,0
619,1
620,1
621,1
622,0
623,0
624,1
625,0
626,0
627,1
628,0
629,1
630,0
631,1
632,1
633,1
634,0
635,1
636,1
637,0
638,0
639,1
640,0
641,1
642,0
643,0
644,0
645,0
646,1
647,0
648,0
649,0
650,0
651,0
652,1
653,1
654,0
655,1
656,1
657,1
658,1
659,1
660,0
661,1
662,1
663,1
664,0
665,0
666,1
667,1
668,0
669,1
670,1
671,1
672,1
673,1
674,1
675,0
676,1
677,1
678,1
679,0
680,0
681,1
682,0
683,1
684,0
685,0
686,0
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,0
696,1
697,0
698,1
699,1
700,1
701,0
702,0
703,1
704,1
705,1
706,1
707,1
708,0
709,1
710,0
711,1
712,1
713,0
714,1
715,0
716,0
717,1
718,1
719,0
720,0
721,0
722,1
723,1
724,0
725,1
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,1
734,0
735,1
736,0
737,0
738,1
739,0
740,1
741,1
742,1
743,0
744,0
745,1
746,1
747,0
748,1
749,1
750,1
751,0
752,1
753,0
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,0
762,0
763,1
764,1
765,0
766,1
767,0
768,1
769,0
770,0
771,0
772,0
773,1
774,0
775,0
776,1
777,1
778,0
779,0
780,1
781,1
782,1
783,0
784,1
785,1
786,0
787,0
788,0
789,1
790,1
791,0
792,0
793,0
794,1
795,1
796,1
797,1
798,0
799,1
800,0
801,1
802,1
803,1
804,0
805,0
806,0
807,1
808,1
809,0
810,0
811,1
812,1
813,0
814,1
815,1
816,1
817,1
818,1
819,1
820,0
821,1
822,1
823,0
824,0
825,1
826,1
827,0
828,1
829,1
830,1
831,0
832,0
833,1
834,0
835,1
836,0
837,1
838,1
839,1
840,1
841,1
842,0
843,1
844,0
845,0
846,0
847,0
848,1
849,1
850,0
851,1
852,1
853,1
854,1
855,0
856,0
857,1
858,0
859,0
860,1
861,0
862,0
863,1
864,0
865,1
866,1
867,0
868,1
869,1
870,0
871,0
872,1
873,1
874,0
875,1
876,1
877,1
878,0
879,1
880,1
881,0
882,1
883,1
884,1
885,1
886,1
887,0
888,1
889,1
890,0
891,0
892,1
893,1
894,1
895,1
896,1
897,1
898,1
899,0
900,1
901,1
902,1
903,1
904,0
905,0
906,1
907,0
908,1
909,1
910,0
911,0
912,0
913,0
914,0
915,1
916,1
917,1
918,1
919,0
920,1
921,0
922,0
923,1
924,1
925,0
926,1
927,1
928,1
929,1
930,1
931,1
932,0
933,0
934,1
935,1
936,0
937,1
938,1
939,1
940,0
941,1
942,1
943,0
944,1
945,0
946,0
947,1
948,1
949,1
950,1
951,0
952,0
953,0
954,1
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,0
963,0
964,1
965,0
966,0
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,1
979,0
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,0
988,1
989,1
990,1
991,0
992,1
993,0
994,1
995,1
996,0
997,1
998,1
999,1
